#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep3" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep3" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep3" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep3" spec="snap.Data">
#                    <taxonset id="8" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ23076" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ46829" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ24113" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ24118" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ26984" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ26978" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ30408" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ30415" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="7" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ41012" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ41051" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ55361" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ55363" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ57707" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ57719" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MVZ122223" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MVZ122217" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep3" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep3" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep3" id="treeLikelihood.rep3" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep3">
#            <siteModel id="MutationSiteModel.rep3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	TreeHeightLogger
0	-26772.133048729484	-25974.906868725873	-797.2261800036086	1.2306551960724883	0.8421586561538632	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	6.0E-10
1000	-24493.520420379013	-23728.56722723396	-764.9531931450499	52.625942480009755	0.5047960763509624	0.07048190075192588	0.044003922096962717	0.0768781304619055	0.03676822048841282	0.06608975910282913	0.0904205509863211	0.08592620625893232	0.028656990474962157	0.02930161976578835	0.07780741335911878	0.12419626073486167	0.11965652546091965	0.10314561274690884	0.06101988366727508	0.08360386628743903	0.0015116165920709033
2000	-24427.755271880564	-23684.519715246854	-743.2355566337108	52.625942480009755	0.5047960763509624	0.04993324818209427	0.07003800519507251	0.08836478703897578	0.05351765698770871	0.02454646183681228	0.07092768949849851	0.10077983528064065	0.11373438606398631	0.042635113222803875	0.04952132799822353	0.070353141276234	0.18398723527917524	0.058682102618021655	0.14001819422016104	0.08650962108254226	0.002218211770960502
3000	-24415.601089646065	-23688.853070262798	-726.7480193832682	45.27672554542803	0.5055832577517613	0.07445318618887561	0.05561175952438193	0.11753328288237722	0.04789343488634578	0.048466357528713366	0.06855709658076505	0.07171529051366735	0.09797423117972846	0.08473668045485926	0.07412606244510395	0.12410350501348755	0.13699546874130314	0.046813752044920165	0.11825919127675241	0.10166983669347303	0.002210756159596542
4000	-24423.746522659952	-23685.846813855806	-737.8997088041475	45.27672554542803	0.5055832577517613	0.042102100712488266	0.06396220833364213	0.11090643245631378	0.04650791297557663	0.02475074869770543	0.21217400696413924	0.12345098943150863	0.10830543734452679	0.10609176796831506	0.05936936389271649	0.09423964089108423	0.11194243418315061	0.04442445805871541	0.1540976614405479	0.09702287048878983	0.0020638284790764705
5000	-24424.90035574041	-23691.089774855645	-733.8105808847665	45.27672554542803	0.5055832577517613	0.12218484530285721	0.06510236895992451	0.04945332329787172	0.07752084277881982	0.06936838629688785	0.11235048947253892	0.09296393651161286	0.10561138385402366	0.03161841776988374	0.07257728882011666	0.17476568012752325	0.08814117392487773	0.057622252219994376	0.03955923009620627	0.09695016156567432	0.002076688287738725
6000	-24412.67050260217	-23688.90557007327	-723.7649325288978	45.27672554542803	0.5055832577517613	0.10375542203173897	0.054899309457336475	0.10689015172467092	0.07261437365151954	0.08280458526756437	0.06850169117340749	0.1103446682071283	0.10646017137092736	0.04595497879563912	0.0617419320202632	0.08796924275323341	0.05152643868807821	0.07336327252026334	0.12359516441069628	0.10076590294049241	0.0019542104206175187
7000	-24407.25369236875	-23679.603762022194	-727.6499303465583	45.27672554542803	0.5055832577517613	0.0519574864668806	0.08456240652901767	0.06679076287278053	0.055033825730259514	0.04865467410942307	0.15059000388823557	0.0862186825999779	0.08147388182464865	0.03774068573143019	0.09940013796883947	0.10213913301527539	0.09773670399268904	0.08866981982867946	0.08254196320595142	0.09443424783492553	0.0021763408768101953
8000	-24404.95872708746	-23672.099527394763	-732.8591996926975	45.27672554542803	0.5055832577517613	0.03542979337174537	0.06562111497328711	0.06943467114897824	0.041745621028831933	0.03593265108571652	0.0977006492464775	0.0742811363260093	0.0669973454079085	0.10299620027666935	0.07099464754760769	0.12473266122347236	0.10119054808441447	0.07734526070331486	0.09949434847923268	0.0969599447305979	0.0023783204970061747
9000	-24415.302516737403	-23682.306549541514	-732.9959671958912	45.27672554542803	0.5055832577517613	0.07460764163181152	0.04931689628050777	0.077581222855551	0.03543108547366049	0.030927157927682834	0.14312386184124876	0.14338515259819332	0.0976971832989236	0.03807778453194085	0.08067944966145443	0.09680352324157396	0.12322389797014106	0.11029645144816247	0.08893403281808018	0.10528085157418436	0.0022203979452682164
10000	-24412.9022140246	-23671.69743303163	-741.204780992973	41.083355573573456	0.506160160895192	0.10808691145174022	0.0615966526620654	0.06683646496453592	0.032250515795923654	0.02537174767106004	0.05495819656398136	0.09175116684948408	0.06856185207443667	0.046637657571865054	0.09086241237772602	0.1195893368800881	0.1959847173037547	0.049265766065633966	0.10555954967814392	0.10356208158088495	0.002091640285082728
11000	-24415.714718480405	-23678.20910488628	-737.5056135941273	41.083355573573456	0.506160160895192	0.059648972962732215	0.10854112596009277	0.04155069278664252	0.031820950545308646	0.0877085643659269	0.05818781205636898	0.08680041989847084	0.07988779739005442	0.0418666656609209	0.1073278389269688	0.047762689435421474	0.14269686243714222	0.0534638589581112	0.08398618850639855	0.10063266889671131	0.0025775704864467322
12000	-24398.744441811203	-23671.94934196377	-726.7950998474322	38.908531730822176	0.5065089705004104	0.06817162636828615	0.08833412790633863	0.1110199144295308	0.04509405922341751	0.057431685179571486	0.08434514083794312	0.12478185320632805	0.06586364890124845	0.059826185784712486	0.12672186806003763	0.10655673228390206	0.19454226737052327	0.05547132417424285	0.09772248064434769	0.10936430513088596	0.003487995811908649
13000	-24396.806749254018	-23677.82864609181	-718.9781031622076	34.99247526147614	0.5072479576517728	0.07071357214263	0.08480653107478239	0.06814453076083359	0.07161733120338198	0.06690751192642196	0.14889099519144217	0.14659571848158698	0.09861033996049497	0.09529826762065509	0.12493588005197014	0.0796014650297098	0.13134391291028402	0.06935481835075837	0.1220674750990263	0.1378556555603429	0.0034960606744065406
14000	-24390.142990830518	-23669.15677875599	-720.9862120745267	32.14349501786675	0.5079005179376944	0.05606222421207574	0.09135204354075449	0.07623521406721237	0.05826290868102965	0.059592006829701706	0.10263302622021273	0.10295087127862748	0.14341677273468673	0.05464643041094532	0.10536078005916315	0.12247313202406591	0.1001322939685773	0.1030747889195029	0.13016145116724673	0.12926736604593986	0.003494896742614002
15000	-24390.246475642387	-23667.02585368966	-723.2206219527235	32.14349501786675	0.5079005179376944	0.07384980542806292	0.12763658230505898	0.07249381863202622	0.043925129513965364	0.07200230213214537	0.16775078426004336	0.10839455055706412	0.11366101762290545	0.06056145728897835	0.0885963305729465	0.08170087114306439	0.15524021750169437	0.1544850831903092	0.13775701740281382	0.12460326977306774	0.0035962675852704022
16000	-24392.98747154378	-23669.336701460787	-723.650770082995	30.766948190198804	0.508259835065927	0.052913287754499314	0.054770668995516705	0.09999067019022143	0.08551780827287454	0.09613687219970236	0.07797821150833643	0.11029031872019099	0.09430223497593603	0.04630086925505988	0.11775156169843963	0.07586852905200211	0.12432924377324556	0.13499953486990104	0.16076406386812603	0.16306342468120663	0.003699069591029668
17000	-24387.34264236711	-23660.77406641065	-726.568575956462	29.017248437101923	0.5087666241906684	0.051229373213057025	0.06713063557078858	0.144939248598403	0.08632035125000533	0.06052438633542735	0.06623032769435434	0.1636003615478942	0.0870082148638346	0.08596649688553708	0.09612628585228072	0.07980598933499995	0.16154174153908607	0.16015276125476616	0.20323526172556808	0.14444465006827512	0.004180807048607784
18000	-24388.29386708037	-23663.408344690066	-724.8855223903051	29.017248437101923	0.5087666241906684	0.07365443851355634	0.09241721213875084	0.06086210568820903	0.09586186885374262	0.05062891593398934	0.10048306547225903	0.13016617797088986	0.08777429279489796	0.05654590985337936	0.1588771249395809	0.09094490240077598	0.16661538938949222	0.1616350392377686	0.16893886497910693	0.14444465006827512	0.004872093934743789
19000	-24383.029461763446	-23662.194238388794	-720.8352233746514	28.525350789340358	0.5089204949432815	0.08290112468424614	0.08735606713852184	0.09642564830551813	0.058839404831608794	0.06268687378938118	0.08215993807764851	0.13085005037133687	0.09830823698980973	0.09047636601125003	0.12084337978727902	0.0745357897435848	0.17726777872103855	0.16428537146262187	0.14655993424676508	0.14807722140581442	0.0045015872094948395
20000	-24386.18301255874	-23658.986020054752	-727.1969925039886	28.525350789340358	0.5089204949432815	0.049686527263507356	0.08736199371904031	0.09220115455201709	0.047254409893550155	0.04664338184345941	0.13183732199102519	0.15284766378548714	0.07494618824918135	0.08888150996170963	0.12970061708554775	0.09134341082998967	0.1305002484818735	0.1337172049471595	0.1366748985765034	0.15095635562456403	0.003998648984774824
21000	-24382.57618817531	-23661.607238518038	-720.968949657271	28.525350789340358	0.5089204949432815	0.06087734407847252	0.08424273062693116	0.08639134445016013	0.06689001031987295	0.049071123478027265	0.09388637832958652	0.10392896339485476	0.09452544858674815	0.07440619840648775	0.1199009930342502	0.10383713501426925	0.14835655436418646	0.10592830261811265	0.17061879234429408	0.16024444087184225	0.0034318874216014692
22000	-24387.313043532573	-23668.869224216272	-718.4438193163004	28.10788310059069	0.5090553846192811	0.10358621406177976	0.11196651465355467	0.10544360190563709	0.057710626111116006	0.08613374998605967	0.06999446143551258	0.1600574013696547	0.1721701916687053	0.0714051976892904	0.10323017538508948	0.10131853683361808	0.13124566375523053	0.13635614748450875	0.15628072632020953	0.15898382747858208	0.0036884961811462355
